# notebook est_err-pic.ipynb
# sizes, train_error, test_error
# shapes: (44,) / (44, 10) / (44, 10)
# 
2.600000000000000000e+04 8.623076923076922196e-02 8.199999999999996181e-02 8.323076923076921929e-02 8.696153846153842348e-02 8.492307692307687894e-02 8.138461538461538858e-02 8.569230769230773426e-02 8.457692307692310507e-02 8.753846153846156497e-02 8.215384615384613287e-02 1.670000000000000373e-01 1.632400000000000517e-01 1.589599999999999902e-01 1.636400000000000077e-01 1.611599999999999699e-01 1.622400000000000508e-01 1.602400000000000491e-01 1.610800000000000010e-01 1.602000000000000091e-01 1.598800000000000221e-01
2.700000000000000000e+04 8.462962962962961022e-02 8.285185185185184320e-02 8.503703703703702210e-02 8.262962962962960844e-02 8.437037037037031784e-02 8.692592592592596201e-02 8.685185185185184675e-02 8.862962962962961377e-02 8.692592592592596201e-02 8.774074074074078577e-02 1.614400000000000279e-01 1.615199999999999969e-01 1.608399999999999830e-01 1.634400000000000297e-01 1.637600000000000167e-01 1.638399999999999856e-01 1.647999999999999465e-01 1.611200000000000410e-01 1.590000000000000302e-01 1.658800000000000274e-01
2.800000000000000000e+04 8.246428571428576770e-02 8.750000000000002220e-02 9.028571428571430246e-02 8.499999999999996447e-02 8.692857142857146613e-02 8.642857142857141017e-02 8.728571428571429980e-02 8.882142857142860670e-02 8.757142857142852232e-02 8.964285714285713524e-02 1.532000000000000028e-01 1.589599999999999902e-01 1.630800000000000027e-01 1.589199999999999502e-01 1.657600000000000184e-01 1.632000000000000117e-01 1.594400000000000261e-01 1.582000000000000073e-01 1.652000000000000135e-01 1.592799999999999772e-01
2.900000000000000000e+04 8.906896551724141631e-02 8.193103448275862455e-02 8.568965517241378116e-02 8.706896551724141453e-02 8.706896551724141453e-02 8.489655172413790307e-02 8.568965517241378116e-02 9.175862068965512375e-02 8.741379310344832287e-02 8.555172413793099562e-02 1.574400000000000244e-01 1.556800000000000406e-01 1.562000000000000055e-01 1.583999999999999853e-01 1.601200000000000401e-01 1.598399999999999821e-01 1.590399999999999592e-01 1.580000000000000293e-01 1.561599999999999655e-01 1.594799999999999551e-01
3.000000000000000000e+04 8.513333333333328312e-02 9.316666666666661989e-02 8.669999999999999929e-02 8.743333333333336288e-02 8.760000000000001119e-02 8.569999999999999840e-02 8.563333333333333908e-02 8.876666666666666039e-02 8.479999999999998650e-02 8.793333333333330781e-02 1.534400000000000208e-01 1.579199999999999493e-01 1.541599999999999637e-01 1.555999999999999606e-01 1.593999999999999861e-01 1.540000000000000258e-01 1.581200000000000383e-01 1.595999999999999641e-01 1.543600000000000527e-01 1.593599999999999461e-01
3.100000000000000000e+04 8.741935483870966195e-02 9.170967741935487361e-02 8.493548387096772068e-02 8.783870967741935765e-02 9.006451612903221271e-02 8.399999999999996358e-02 8.861290322580650525e-02 9.067741935483875082e-02 8.941935483870966372e-02 8.854838709677415043e-02 1.568399999999999794e-01 1.650000000000000355e-01 1.538800000000000168e-01 1.577199999999999713e-01 1.558000000000000496e-01 1.568399999999999794e-01 1.562400000000000455e-01 1.594799999999999551e-01 1.593599999999999461e-01 1.581200000000000383e-01
3.200000000000000000e+04 8.881249999999996092e-02 8.871874999999995737e-02 9.181249999999996358e-02 9.396875000000004530e-02 9.309374999999997513e-02 8.687500000000003553e-02 8.840625000000001954e-02 8.456249999999998490e-02 8.762499999999995293e-02 9.109374999999997335e-02 1.561599999999999655e-01 1.547600000000000087e-01 1.587199999999999722e-01 1.652400000000000535e-01 1.578000000000000513e-01 1.545999999999999597e-01 1.563999999999999835e-01 1.527199999999999669e-01 1.534799999999999498e-01 1.566800000000000415e-01
3.300000000000000000e+04 9.248484848484850307e-02 8.866666666666667140e-02 8.927272727272728137e-02 8.951515151515154756e-02 9.330303030303033207e-02 8.496969696969691732e-02 9.442424242424241054e-02 8.854545454545459382e-02 8.921212121212118706e-02 9.112121212121215841e-02 1.515600000000000280e-01 1.555199999999999916e-01 1.550399999999999556e-01 1.557600000000000096e-01 1.527600000000000069e-01 1.553600000000000536e-01 1.609599999999999920e-01 1.540799999999999947e-01 1.548800000000000177e-01 1.580000000000000293e-01
3.400000000000000000e+04 9.452941176470586182e-02 8.976470588235296866e-02 9.038235294117646923e-02 9.305882352941174940e-02 9.082352941176474737e-02 9.276470588235297132e-02 9.032352941176469141e-02 8.976470588235296866e-02 8.955882352941180180e-02 9.352941176470586093e-02 1.572400000000000464e-01 1.550399999999999556e-01 1.552000000000000046e-01 1.558800000000000185e-01 1.528000000000000469e-01 1.558000000000000496e-01 1.525199999999999889e-01 1.530799999999999939e-01 1.523600000000000509e-01 1.565199999999999925e-01
3.500000000000000000e+04 8.871428571428574550e-02 9.285714285714286031e-02 9.202857142857145956e-02 9.440000000000003944e-02 9.157142857142852588e-02 9.042857142857141373e-02 9.040000000000003588e-02 9.085714285714285854e-02 9.188571428571423727e-02 9.128571428571430335e-02 1.513999999999999790e-01 1.560000000000000275e-01 1.574400000000000244e-01 1.573200000000000154e-01 1.564799999999999525e-01 1.547199999999999687e-01 1.562400000000000455e-01 1.518399999999999750e-01 1.548000000000000487e-01 1.532400000000000428e-01
3.600000000000000000e+04 8.938888888888885109e-02 9.150000000000002576e-02 9.383333333333332416e-02 9.047222222222217614e-02 9.291666666666664742e-02 9.230555555555552960e-02 8.961111111111108585e-02 8.836111111111111249e-02 9.019444444444446596e-02 9.080555555555558378e-02 1.528800000000000159e-01 1.531599999999999628e-01 1.540000000000000258e-01 1.519200000000000550e-01 1.575199999999999934e-01 1.541599999999999637e-01 1.557199999999999696e-01 1.506399999999999961e-01 1.535199999999999898e-01 1.545199999999999907e-01
3.700000000000000000e+04 9.059459459459462405e-02 9.048648648648649484e-02 8.956756756756756310e-02 9.016216216216210722e-02 9.418918918918917083e-02 9.535135135135131002e-02 9.448648648648649839e-02 8.675675675675675880e-02 9.327027027027023909e-02 9.094594594594596071e-02 1.540000000000000258e-01 1.542400000000000437e-01 1.509200000000000541e-01 1.520799999999999930e-01 1.550799999999999956e-01 1.558800000000000185e-01 1.573999999999999844e-01 1.461999999999999966e-01 1.557199999999999696e-01 1.515199999999999880e-01
3.800000000000000000e+04 9.328947368421047770e-02 9.305263157894738679e-02 9.052631578947367696e-02 9.673684210526312111e-02 9.057894736842109218e-02 9.307894736842103889e-02 9.344736842105261232e-02 9.736842105263154856e-02 9.376315789473688156e-02 9.321052631578952141e-02 1.533999999999999808e-01 1.512799999999999701e-01 1.521599999999999620e-01 1.546800000000000397e-01 1.530799999999999939e-01 1.542799999999999727e-01 1.510399999999999521e-01 1.534799999999999498e-01 1.528000000000000469e-01 1.523600000000000509e-01
3.900000000000000000e+04 9.476923076923071676e-02 9.441025641025646564e-02 9.464102564102561121e-02 9.238461538461539835e-02 9.523076923076922995e-02 9.220512820512816177e-02 9.189743589743593066e-02 9.428205128205124907e-02 9.548717948717944104e-02 9.020512820512815999e-02 1.558399999999999785e-01 1.522400000000000420e-01 1.517199999999999660e-01 1.504400000000000182e-01 1.560799999999999965e-01 1.503600000000000492e-01 1.508000000000000451e-01 1.519599999999999840e-01 1.523999999999999799e-01 1.496399999999999952e-01
4.000000000000000000e+04 9.409999999999996145e-02 9.102500000000002256e-02 9.784999999999999254e-02 9.424999999999994493e-02 9.357499999999996376e-02 9.607500000000002149e-02 9.150000000000002576e-02 9.614999999999995772e-02 9.440000000000003944e-02 9.265000000000001013e-02 1.501599999999999602e-01 1.475199999999999845e-01 1.567600000000000104e-01 1.513600000000000501e-01 1.488000000000000433e-01 1.499599999999999822e-01 1.532799999999999718e-01 1.514799999999999480e-01 1.520799999999999930e-01 1.511599999999999611e-01
4.100000000000000000e+04 9.470731707317070480e-02 9.585365853658533997e-02 9.395121951219509437e-02 9.526829268292680286e-02 9.251219512195119066e-02 9.924390243902436737e-02 9.629268292682924280e-02 9.521951219512192477e-02 9.236585365853655638e-02 9.468292682926826576e-02 1.510799999999999921e-01 1.555199999999999916e-01 1.509599999999999831e-01 1.514400000000000190e-01 1.495999999999999552e-01 1.540799999999999947e-01 1.515600000000000280e-01 1.517600000000000060e-01 1.494799999999999462e-01 1.493600000000000483e-01
4.200000000000000000e+04 9.457142857142852854e-02 9.397619047619043542e-02 9.542857142857141817e-02 9.140476190476187757e-02 9.369047619047621289e-02 9.597619047619043720e-02 9.550000000000002931e-02 9.373809523809528699e-02 9.645238095238095610e-02 9.671428571428575260e-02 1.528399999999999759e-01 1.522400000000000420e-01 1.512000000000000011e-01 1.485600000000000254e-01 1.504400000000000182e-01 1.526800000000000379e-01 1.485999999999999543e-01 1.513600000000000501e-01 1.512799999999999701e-01 1.510799999999999921e-01
4.300000000000000000e+04 9.490697674418602237e-02 9.567441860465120129e-02 9.620930232558144723e-02 9.420930232558144546e-02 9.623255813953490723e-02 9.488372093023256237e-02 9.462790697674416940e-02 9.513953488372095535e-02 9.341860465116280654e-02 9.669767441860466217e-02 1.474800000000000555e-01 1.485600000000000254e-01 1.489200000000000523e-01 1.466399999999999926e-01 1.514799999999999480e-01 1.505999999999999561e-01 1.483600000000000474e-01 1.492799999999999683e-01 1.481999999999999984e-01 1.506800000000000361e-01
4.400000000000000000e+04 9.609090909090911570e-02 9.522727272727271597e-02 9.627272727272728758e-02 9.638636363636365889e-02 9.584090909090914323e-02 9.665909090909086121e-02 9.575000000000000178e-02 9.597727272727274439e-02 9.675000000000000266e-02 9.627272727272728758e-02 1.491200000000000303e-01 1.484400000000000164e-01 1.486800000000000344e-01 1.489599999999999813e-01 1.483200000000000074e-01 1.481200000000000294e-01 1.484799999999999454e-01 1.482400000000000384e-01 1.466800000000000326e-01 1.476399999999999935e-01
